id,name,type,parentId,areaCode
330382,乐清市,4,330300,0577
330383,龙港市,4,330300,0577
330402,南湖区,4,330400,0573
330411,秀洲区,4,330400,0573
330421,嘉善县,4,330400,0573
330424,海盐县,4,330400,0573
330481,海宁市,4,330400,0573
330482,平湖市,4,330400,0573
330483,桐乡市,4,330400,0573
330502,吴兴区,4,330500,0572
330503,南浔区,4,330500,0572
330521,德清县,4,330500,0572
330522,长兴县,4,330500,0572
330523,安吉县,4,330500,0572
330602,越城区,4,330600,0575
330603,柯桥区,4,330600,0575
330604,上虞区,4,330600,0575
330624,新昌县,4,330600,0575
330681,诸暨市,4,330600,0575
330683,嵊州市,4,330600,0575
330702,婺城区,4,330700,0579
330703,金东区,4,330700,0579
330723,武义县,4,330700,0579
330726,浦江县,4,330700,0579
330727,磐安县,4,330700,0579
330781,兰溪市,4,330700,0579
330782,义乌市,4,330700,0579
330783,东阳市,4,330700,0579
330784,永康市,4,330700,0579
330802,柯城区,4,330800,0570
330803,衢江区,4,330800,0570
330822,常山县,4,330800,0570
330824,开化县,4,330800,0570
330825,龙游县,4,330800,0570
330881,江山市,4,330800,0570
330902,定海区,4,330900,0580
330903,普陀区,4,330900,0580
330921,岱山县,4,330900,0580
330922,嵊泗县,4,330900,0580
331002,椒江区,4,331000,0576
331003,黄岩区,4,331000,0576
331004,路桥区,4,331000,0576
331022,三门县,4,331000,0576
331023,天台县,4,331000,0576
331024,仙居县,4,331000,0576
331081,温岭市,4,331000,0576
331082,临海市,4,331000,0576
331083,玉环市,4,331000,0576
331102,莲都区,4,331100,0578
331121,青田县,4,331100,0578
331122,缙云县,4,331100,0578
331123,遂昌县,4,331100,0578
331124,松阳县,4,331100,0578
331125,云和县,4,331100,0578
331126,庆元县,4,331100,0578
331127,景宁畲族自治县,4,331100,0578
331181,龙泉市,4,331100,0578
340102,瑶海区,4,340100,0551
340103,庐阳区,4,340100,0551
340104,蜀山区,4,340100,0551
340111,包河区,4,340100,0551
340121,长丰县,4,340100,0551
340122,肥东县,4,340100,0551
340123,肥西县,4,340100,0551
340124,庐江县,4,340100,0551
340171,合肥高新技术产业开发区,4,340100,0551
340172,合肥经济技术开发区,4,340100,0551
340173,合肥新站高新技术产业开发区,4,340100,0551
340181,巢湖市,4,340100,0551
340202,镜湖区,4,340200,0553
340207,鸠江区,4,340200,0553
340209,弋江区,4,340200,0553
340210,湾沚区,4,340200,0553
340212,繁昌区,4,340200,0553
340223,南陵县,4,340200,0553
340271,芜湖经济技术开发区,4,340200,0553
340272,安徽芜湖三山经济开发区,4,340200,0553
340281,无为市,4,340200,0553
340302,龙子湖区,4,340300,0552
340303,蚌山区,4,340300,0552
340304,禹会区,4,340300,0552
340311,淮上区,4,340300,0552
340321,怀远县,4,340300,0552
340322,五河县,4,340300,0552
340323,固镇县,4,340300,0552
340371,蚌埠市高新技术开发区,4,340300,0552
340372,蚌埠市经济开发区,4,340300,0552
340402,大通区,4,340400,0554
340403,田家庵区,4,340400,0554
340404,谢家集区,4,340400,0554
340405,八公山区,4,340400,0554
340406,潘集区,4,340400,0554
340421,凤台县,4,340400,0554
340422,寿县,4,340400,0554
340503,花山区,4,340500,0555
340504,雨山区,4,340500,0555
340506,博望区,4,340500,0555
340521,当涂县,4,340500,0555
340522,含山县,4,340500,0555
340523,和县,4,340500,0555
340602,杜集区,4,340600,0561
340603,相山区,4,340600,0561
340604,烈山区,4,340600,0561
340621,濉溪县,4,340600,0561
340705,铜官区,4,340700,0562
340706,义安区,4,340700,0562
340711,郊区,4,340700,0562
340722,枞阳县,4,340700,0562
340802,迎江区,4,340800,0556
340803,大观区,4,340800,0556
340811,宜秀区,4,340800,0556
340822,怀宁县,4,340800,0556
340825,太湖县,4,340800,0556
340826,宿松县,4,340800,0556
340827,望江县,4,340800,0556
340828,岳西县,4,340800,0556
340871,安徽安庆经济开发区,4,340800,0556
340881,桐城市,4,340800,0556
340882,潜山市,4,340800,0556
341002,屯溪区,4,341000,0559
341003,黄山区,4,341000,0559
341004,徽州区,4,341000,0559
341021,歙县,4,341000,0559
341022,休宁县,4,341000,0559
341023,黟县,4,341000,0559
341024,祁门县,4,341000,0559
341102,琅琊区,4,341100,0550
341103,南谯区,4,341100,0550
341122,来安县,4,341100,0550
341124,全椒县,4,341100,0550
341125,定远县,4,341100,0550
341126,凤阳县,4,341100,0550
341171,中新苏滁高新技术产业开发区,4,341100,0550
341172,滁州经济技术开发区,4,341100,0550
341181,天长市,4,341100,0550
341182,明光市,4,341100,0550
341202,颍州区,4,341200,0558
341203,颍东区,4,341200,0558
341204,颍泉区,4,341200,0558
341221,临泉县,4,341200,0558
341222,太和县,4,341200,0558
341225,阜南县,4,341200,0558
341226,颍上县,4,341200,0558
341271,阜阳合肥现代产业园区,4,341200,0558
341272,阜阳经济技术开发区,4,341200,0558
341282,界首市,4,341200,0558
341302,埇桥区,4,341300,0557
341321,砀山县,4,341300,0557
341322,萧县,4,341300,0557
341323,灵璧县,4,341300,0557
341324,泗县,4,341300,0557
341371,宿州马鞍山现代产业园区,4,341300,0557
341372,宿州经济技术开发区,4,341300,0557
341502,金安区,4,341500,0564
341503,裕安区,4,341500,0564
341504,叶集区,4,341500,0564
341522,霍邱县,4,341500,0564
341523,舒城县,4,341500,0564
341524,金寨县,4,341500,0564
341525,霍山县,4,341500,0564
341602,谯城区,4,341600,0558
341621,涡阳县,4,341600,0558
341622,蒙城县,4,341600,0558
341623,利辛县,4,341600,0558
341702,贵池区,4,341700,0566
341721,东至县,4,341700,0566
341722,石台县,4,341700,0566
341723,青阳县,4,341700,0566
341802,宣州区,4,341800,0563
341821,郎溪县,4,341800,0563
341823,泾县,4,341800,0563
341824,绩溪县,4,341800,0563
341825,旌德县,4,341800,0563
341871,宣城市经济开发区,4,341800,0563
341881,宁国市,4,341800,0563
341882,广德市,4,341800,0563
350102,鼓楼区,4,350100,0591
350103,台江区,4,350100,0591
350104,仓山区,4,350100,0591
350105,马尾区,4,350100,0591
350111,晋安区,4,350100,0591
350112,长乐区,4,350100,0591
350121,闽侯县,4,350100,0591
350122,连江县,4,350100,0591
350123,罗源县,4,350100,0591
350124,闽清县,4,350100,0591
350125,永泰县,4,350100,0591
350128,平潭县,4,350100,0591
350181,福清市,4,350100,0591
350203,思明区,4,350200,0592
350205,海沧区,4,350200,0592
350206,湖里区,4,350200,0592
350211,集美区,4,350200,0592
350212,同安区,4,350200,0592
350213,翔安区,4,350200,0592
350302,城厢区,4,350300,0594
350303,涵江区,4,350300,0594
350304,荔城区,4,350300,0594
350305,秀屿区,4,350300,0594
350322,仙游县,4,350300,0594
350404,三元区,4,350400,0598
350405,沙县区,4,350400,0598
350421,明溪县,4,350400,0598
350423,清流县,4,350400,0598
350424,宁化县,4,350400,0598
350425,大田县,4,350400,0598
350426,尤溪县,4,350400,0598
350428,将乐县,4,350400,0598
350429,泰宁县,4,350400,0598
350430,建宁县,4,350400,0598
350481,永安市,4,350400,0598
350502,鲤城区,4,350500,0595
350503,丰泽区,4,350500,0595
350504,洛江区,4,350500,0595
350505,泉港区,4,350500,0595
350521,惠安县,4,350500,0595
350524,安溪县,4,350500,0595
350525,永春县,4,350500,0595
350526,德化县,4,350500,0595
350527,金门县,4,350500,0595
350581,石狮市,4,350500,0595
350582,晋江市,4,350500,0595
350583,南安市,4,350500,0595
350602,芗城区,4,350600,0596
350603,龙文区,4,350600,0596
350604,龙海区,4,350600,0596
350605,长泰区,4,350600,0596
350622,云霄县,4,350600,0596
350623,漳浦县,4,350600,0596
350624,诏安县,4,350600,0596
350626,东山县,4,350600,0596
350627,南靖县,4,350600,0596
350628,平和县,4,350600,0596
350629,华安县,4,350600,0596
350702,延平区,4,350700,0599
350703,建阳区,4,350700,0599
350721,顺昌县,4,350700,0599
350722,浦城县,4,350700,0599
350723,光泽县,4,350700,0599
350724,松溪县,4,350700,0599
350725,政和县,4,350700,0599
350781,邵武市,4,350700,0599
350782,武夷山市,4,350700,0599
350783,建瓯市,4,350700,0599
350802,新罗区,4,350800,0597
350803,永定区,4,350800,0597
350821,长汀县,4,350800,0597
350823,上杭县,4,350800,0597
350824,武平县,4,350800,0597
350825,连城县,4,350800,0597
350881,漳平市,4,350800,0597
350902,蕉城区,4,350900,0593
350921,霞浦县,4,350900,0593
350922,古田县,4,350900,0593
350923,屏南县,4,350900,0593
350924,寿宁县,4,350900,0593
350925,周宁县,4,350900,0593
350926,柘荣县,4,350900,0593
350981,福安市,4,350900,0593
350982,福鼎市,4,350900,0593
360102,东湖区,4,360100,0791
360103,西湖区,4,360100,0791
360104,青云谱区,4,360100,0791
360111,青山湖区,4,360100,0791
360112,新建区,4,360100,0791
360113,红谷滩区,4,360100,0791
360121,南昌县,4,360100,0791
360123,安义县,4,360100,0791
360124,进贤县,4,360100,0791
360202,昌江区,4,360200,0798
360203,珠山区,4,360200,0798
360222,浮梁县,4,360200,0798
360281,乐平市,4,360200,0798
360302,安源区,4,360300,0799
360313,湘东区,4,360300,0799
360321,莲花县,4,360300,0799
360322,上栗县,4,360300,0799
360323,芦溪县,4,360300,0799
360402,濂溪区,4,360400,0792
360403,浔阳区,4,360400,0792
360404,柴桑区,4,360400,0792
360423,武宁县,4,360400,0792
360424,修水县,4,360400,0792
360425,永修县,4,360400,0792
360426,德安县,4,360400,0792
360428,都昌县,4,360400,0792
360429,湖口县,4,360400,0792
360430,彭泽县,4,360400,0792
360481,瑞昌市,4,360400,0792
360482,共青城市,4,360400,0792
360483,庐山市,4,360400,0792
360502,渝水区,4,360500,0790
360521,分宜县,4,360500,0790
360602,月湖区,4,360600,0701
360603,余江区,4,360600,0701
360681,贵溪市,4,360600,0701
360702,章贡区,4,360700,0797
360703,南康区,4,360700,0797
360704,赣县区,4,360700,0797
360722,信丰县,4,360700,0797
360723,大余县,4,360700,0797
360724,上犹县,4,360700,0797
360725,崇义县,4,360700,0797
360726,安远县,4,360700,0797
360728,定南县,4,360700,0797
360729,全南县,4,360700,0797
360730,宁都县,4,360700,0797
360731,于都县,4,360700,0797
360732,兴国县,4,360700,0797
360733,会昌县,4,360700,0797
360734,寻乌县,4,360700,0797
360735,石城县,4,360700,0797
360781,瑞金市,4,360700,0797
360783,龙南市,4,360700,0797
360802,吉州区,4,360800,0796
360803,青原区,4,360800,0796
360821,吉安县,4,360800,0796
360822,吉水县,4,360800,0796
360823,峡江县,4,360800,0796
360824,新干县,4,360800,0796
360825,永丰县,4,360800,0796
360826,泰和县,4,360800,0796
360827,遂川县,4,360800,0796
360828,万安县,4,360800,0796
360829,安福县,4,360800,0796
360830,永新县,4,360800,0796
360881,井冈山市,4,360800,0796
360902,袁州区,4,360900,0795
360921,奉新县,4,360900,0795
360922,万载县,4,360900,0795
360923,上高县,4,360900,0795
360924,宜丰县,4,360900,0795
360925,靖安县,4,360900,0795
360926,铜鼓县,4,360900,0795
360981,丰城市,4,360900,0795
360982,樟树市,4,360900,0795
360983,高安市,4,360900,0795
361002,临川区,4,361000,0794
361003,东乡区,4,361000,0794
361021,南城县,4,361000,0794
361022,黎川县,4,361000,0794
361023,南丰县,4,361000,0794
361024,崇仁县,4,361000,0794
361025,乐安县,4,361000,0794
361026,宜黄县,4,361000,0794
361027,金溪县,4,361000,0794
361028,资溪县,4,361000,0794
361030,广昌县,4,361000,0794
361102,信州区,4,361100,0793
361103,广丰区,4,361100,0793
361104,广信区,4,361100,0793
361123,玉山县,4,361100,0793
361124,铅山县,4,361100,0793
361125,横峰县,4,361100,0793
361126,弋阳县,4,361100,0793
361127,余干县,4,361100,0793
361128,鄱阳县,4,361100,0793
361129,万年县,4,361100,0793
361130,婺源县,4,361100,0793
361181,德兴市,4,361100,0793
370102,历下区,4,370100,0531
370103,市中区,4,370100,0531
370104,槐荫区,4,370100,0531
370105,天桥区,4,370100,0531
370112,历城区,4,370100,0531
370113,长清区,4,370100,0531
370114,章丘区,4,370100,0531
370115,济阳区,4,370100,0531
370116,莱芜区,4,370100,0531
370117,钢城区,4,370100,0531
370124,平阴县,4,370100,0531
370126,商河县,4,370100,0531
370171,济南高新技术产业开发区,4,370100,0531
370202,市南区,4,370200,0532
370203,市北区,4,370200,0532
370211,黄岛区,4,370200,0532
370212,崂山区,4,370200,0532
370213,李沧区,4,370200,0532
370214,城阳区,4,370200,0532
370215,即墨区,4,370200,0532
370271,青岛高新技术产业开发区,4,370200,0532
370281,胶州市,4,370200,0532
370283,平度市,4,370200,0532
370285,莱西市,4,370200,0532
370302,淄川区,4,370300,0533
370303,张店区,4,370300,0533
370304,博山区,4,370300,0533
370305,临淄区,4,370300,0533
370306,周村区,4,370300,0533
370321,桓台县,4,370300,0533
370322,高青县,4,370300,0533
370323,沂源县,4,370300,0533
370402,市中区,4,370400,0632
370403,薛城区,4,370400,0632
370404,峄城区,4,370400,0632
370405,台儿庄区,4,370400,0632
370406,山亭区,4,370400,0632
370481,滕州市,4,370400,0632
370502,东营区,4,370500,0546
370503,河口区,4,370500,0546
370505,垦利区,4,370500,0546
370522,利津县,4,370500,0546
370523,广饶县,4,370500,0546
370571,东营经济技术开发区,4,370500,0546
370572,东营港经济开发区,4,370500,0546
370602,芝罘区,4,370600,0535
370611,福山区,4,370600,0535
370612,牟平区,4,370600,0535
370613,莱山区,4,370600,0535
370614,蓬莱区,4,370600,0535
370671,烟台高新技术产业开发区,4,370600,0535
370672,烟台经济技术开发区,4,370600,0535
370681,龙口市,4,370600,0535
370682,莱阳市,4,370600,0535
370683,莱州市,4,370600,0535
370685,招远市,4,370600,0535
370686,栖霞市,4,370600,0535
370687,海阳市,4,370600,0535
370702,潍城区,4,370700,0536
370703,寒亭区,4,370700,0536
370704,坊子区,4,370700,0536
370705,奎文区,4,370700,0536
370724,临朐县,4,370700,0536
370725,昌乐县,4,370700,0536
370772,潍坊滨海经济技术开发区,4,370700,0536
370781,青州市,4,370700,0536
370782,诸城市,4,370700,0536
370783,寿光市,4,370700,0536
370784,安丘市,4,370700,0536
370785,高密市,4,370700,0536
370786,昌邑市,4,370700,0536
370811,任城区,4,370800,0537
370812,兖州区,4,370800,0537
370826,微山县,4,370800,0537
370827,鱼台县,4,370800,0537
370828,金乡县,4,370800,0537
370829,嘉祥县,4,370800,0537
370830,汶上县,4,370800,0537
370831,泗水县,4,370800,0537
370832,梁山县,4,370800,0537
370871,济宁高新技术产业开发区,4,370800,0537
370881,曲阜市,4,370800,0537
370883,邹城市,4,370800,0537
370902,泰山区,4,370900,0538
370911,岱岳区,4,370900,0538
370921,宁阳县,4,370900,0538
370923,东平县,4,370900,0538
370982,新泰市,4,370900,0538
370983,肥城市,4,370900,0538
371002,环翠区,4,371000,0631
371003,文登区,4,371000,0631
371071,威海火炬高技术产业开发区,4,371000,0631
371072,威海经济技术开发区,4,371000,0631
371073,威海临港经济技术开发区,4,371000,0631
371082,荣成市,4,371000,0631
371083,乳山市,4,371000,0631
371102,东港区,4,371100,0633
371103,岚山区,4,371100,0633
371121,五莲县,4,371100,0633
371122,莒县,4,371100,0633
371171,日照经济技术开发区,4,371100,0633
371302,兰山区,4,371300,0539
371311,罗庄区,4,371300,0539
371312,河东区,4,371300,0539
371321,沂南县,4,371300,0539
371322,郯城县,4,371300,0539
371323,沂水县,4,371300,0539
371324,兰陵县,4,371300,0539
371325,费县,4,371300,0539
371326,平邑县,4,371300,0539
371327,莒南县,4,371300,0539
371328,蒙阴县,4,371300,0539
371329,临沭县,4,371300,0539
371371,临沂高新技术产业开发区,4,371300,0539
371402,德城区,4,371400,0534
371403,陵城区,4,371400,0534
371422,宁津县,4,371400,0534
371423,庆云县,4,371400,0534
371424,临邑县,4,371400,0534
371425,齐河县,4,371400,0534
371426,平原县,4,371400,0534
371427,夏津县,4,371400,0534
371428,武城县,4,371400,0534
371471,德州经济技术开发区,4,371400,0534
371472,德州运河经济开发区,4,371400,0534
371481,乐陵市,4,371400,0534
371482,禹城市,4,371400,0534
371502,东昌府区,4,371500,0635
371503,茌平区,4,371500,0635
371521,阳谷县,4,371500,0635
371522,莘县,4,371500,0635
371524,东阿县,4,371500,0635
371525,冠县,4,371500,0635
371526,高唐县,4,371500,0635
371581,临清市,4,371500,0635
371602,滨城区,4,371600,0543
371603,沾化区,4,371600,0543
371621,惠民县,4,371600,0543
371622,阳信县,4,371600,0543
371623,无棣县,4,371600,0543
371625,博兴县,4,371600,0543
371681,邹平市,4,371600,0543
371702,牡丹区,4,371700,0530
371703,定陶区,4,371700,0530
371721,曹县,4,371700,0530
371722,单县,4,371700,0530
371723,成武县,4,371700,0530
371724,巨野县,4,371700,0530
371725,郓城县,4,371700,0530
371726,鄄城县,4,371700,0530
371728,东明县,4,371700,0530
371771,菏泽经济技术开发区,4,371700,0530
371772,菏泽高新技术开发区,4,371700,0530
410102,中原区,4,410100,0371
410103,二七区,4,410100,0371
410104,管城回族区,4,410100,0371
410105,金水区,4,410100,0371
410106,上街区,4,410100,0371
410108,惠济区,4,410100,0371
410122,中牟县,4,410100,0371
410171,郑州经济技术开发区,4,410100,0371
410172,郑州高新技术产业开发区,4,410100,0371
410173,郑州航空港经济综合实验区,4,410100,0371
410181,巩义市,4,410100,0371
410182,荥阳市,4,410100,0371
410183,新密市,4,410100,0371
410184,新郑市,4,410100,0371
410185,登封市,4,410100,0371
410202,龙亭区,4,410200,0378
410203,顺河回族区,4,410200,0378
410204,鼓楼区,4,410200,0378
410205,禹王台区,4,410200,0378
410212,祥符区,4,410200,0378
410221,杞县,4,410200,0378
410222,通许县,4,410200,0378
410223,尉氏县,4,410200,0378
410225,兰考县,4,410200,0378
410302,老城区,4,410300,0379
410303,西工区,4,410300,0379
410304,瀍河回族区,4,410300,0379
410305,涧西区,4,410300,0379
410307,偃师区,4,410300,0379
410308,孟津区,4,410300,0379
410311,洛龙区,4,410300,0379
410323,新安县,4,410300,0379
410324,栾川县,4,410300,0379
410325,嵩县,4,410300,0379
410326,汝阳县,4,410300,0379
410327,宜阳县,4,410300,0379
410328,洛宁县,4,410300,0379
410329,伊川县,4,410300,0379
410371,洛阳高新技术产业开发区,4,410300,0379
410402,新华区,4,410400,0375
410403,卫东区,4,410400,0375
410404,石龙区,4,410400,0375
410411,湛河区,4,410400,0375
410421,宝丰县,4,410400,0375
410422,叶县,4,410400,0375
410423,鲁山县,4,410400,0375
410425,郏县,4,410400,0375
410471,平顶山高新技术产业开发区,4,410400,0375
410472,平顶山市城乡一体化示范区,4,410400,0375
410481,舞钢市,4,410400,0375
410482,汝州市,4,410400,0375
410502,文峰区,4,410500,0372
410503,北关区,4,410500,0372
410505,殷都区,4,410500,0372
410506,龙安区,4,410500,0372
410522,安阳县,4,410500,0372
410523,汤阴县,4,410500,0372
410526,滑县,4,410500,0372
410527,内黄县,4,410500,0372
410571,安阳高新技术产业开发区,4,410500,0372
410581,林州市,4,410500,0372
410602,鹤山区,4,410600,0392
410603,山城区,4,410600,0392
410611,淇滨区,4,410600,0392
410621,浚县,4,410600,0392
410622,淇县,4,410600,0392
410671,鹤壁经济技术开发区,4,410600,0392
410702,红旗区,4,410700,0373
410703,卫滨区,4,410700,0373
410704,凤泉区,4,410700,0373
410711,牧野区,4,410700,0373
410721,新乡县,4,410700,0373
410724,获嘉县,4,410700,0373
410725,原阳县,4,410700,0373
410726,延津县,4,410700,0373
410727,封丘县,4,410700,0373
410771,新乡高新技术产业开发区,4,410700,0373
410772,新乡经济技术开发区,4,410700,0373
410773,新乡市平原城乡一体化示范区,4,410700,0373
410781,卫辉市,4,410700,0373
410782,辉县市,4,410700,0373
410783,长垣市,4,410700,0373
410802,解放区,4,410800,0391
410803,中站区,4,410800,0391
410804,马村区,4,410800,0391
410811,山阳区,4,410800,0391
410821,修武县,4,410800,0391
410822,博爱县,4,410800,0391
410823,武陟县,4,410800,0391
410825,温县,4,410800,0391
410871,焦作城乡一体化示范区,4,410800,0391
410882,沁阳市,4,410800,0391
410883,孟州市,4,410800,0391
410902,华龙区,4,410900,0393
410922,清丰县,4,410900,0393
410923,南乐县,4,410900,0393
410926,范县,4,410900,0393
410927,台前县,4,410900,0393
410928,濮阳县,4,410900,0393
410971,河南濮阳工业园区,4,410900,0393
410972,濮阳经济技术开发区,4,410900,0393
411002,魏都区,4,411000,0374
411003,建安区,4,411000,0374
411024,鄢陵县,4,411000,0374
411025,襄城县,4,411000,0374
411071,许昌经济技术开发区,4,411000,0374
411081,禹州市,4,411000,0374
411082,长葛市,4,411000,0374
411102,源汇区,4,411100,0395
411103,郾城区,4,411100,0395
411104,召陵区,4,411100,0395
411121,舞阳县,4,411100,0395
411122,临颍县,4,411100,0395
411171,漯河经济技术开发区,4,411100,0395
411202,湖滨区,4,411200,0398
411203,陕州区,4,411200,0398
411221,渑池县,4,411200,0398
411224,卢氏县,4,411200,0398
411271,河南三门峡经济开发区,4,411200,0398
411281,义马市,4,411200,0398
411282,灵宝市,4,411200,0398
411302,宛城区,4,411300,0377
411303,卧龙区,4,411300,0377
411321,南召县,4,411300,0377
411322,方城县,4,411300,0377
411323,西峡县,4,411300,0377
411324,镇平县,4,411300,0377
411325,内乡县,4,411300,0377
411326,淅川县,4,411300,0377
411327,社旗县,4,411300,0377
411328,唐河县,4,411300,0377
411329,新野县,4,411300,0377
411330,桐柏县,4,411300,0377
411371,南阳高新技术产业开发区,4,411300,0377
411372,南阳市城乡一体化示范区,4,411300,0377
411381,邓州市,4,411300,0377
411402,梁园区,4,411400,0370
411403,睢阳区,4,411400,0370
411421,民权县,4,411400,0370
411422,睢县,4,411400,0370
411423,宁陵县,4,411400,0370
411424,柘城县,4,411400,0370
411425,虞城县,4,411400,0370
411426,夏邑县,4,411400,0370
411471,豫东综合物流产业聚集区,4,411400,0370
411472,河南商丘经济开发区,4,411400,0370
411481,永城市,4,411400,0370
411502,浉河区,4,411500,0376
411503,平桥区,4,411500,0376
411521,罗山县,4,411500,0376
411522,光山县,4,411500,0376
411523,新县,4,411500,0376
411524,商城县,4,411500,0376
411525,固始县,4,411500,0376
411526,潢川县,4,411500,0376
411527,淮滨县,4,411500,0376
411528,息县,4,411500,0376
411571,信阳高新技术产业开发区,4,411500,0376
411602,川汇区,4,411600,0394
411603,淮阳区,4,411600,0394
411621,扶沟县,4,411600,0394
411622,西华县,4,411600,0394
411623,商水县,4,411600,0394
411624,沈丘县,4,411600,0394
411625,郸城县,4,411600,0394
411627,太康县,4,411600,0394
411628,鹿邑县,4,411600,0394
411671,河南周口经济开发区,4,411600,0394
411681,项城市,4,411600,0394
411702,驿城区,4,411700,0396
411721,西平县,4,411700,0396
411722,上蔡县,4,411700,0396
411723,平舆县,4,411700,0396
411724,正阳县,4,411700,0396
411725,确山县,4,411700,0396
411726,泌阳县,4,411700,0396
411727,汝南县,4,411700,0396
411728,遂平县,4,411700,0396
411729,新蔡县,4,411700,0396
411771,河南驻马店经济开发区,4,411700,0396
419001,济源市,4,419000,0391
420102,江岸区,4,420100,027
420103,江汉区,4,420100,027
420104,硚口区,4,420100,027
420105,汉阳区,4,420100,027
420106,武昌区,4,420100,027
420107,青山区,4,420100,027
420111,洪山区,4,420100,027
420112,东西湖区,4,420100,027
420113,汉南区,4,420100,027
420114,蔡甸区,4,420100,027
420115,江夏区,4,420100,027
420116,黄陂区,4,420100,027
420117,新洲区,4,420100,027
420202,黄石港区,4,420200,0714
420203,西塞山区,4,420200,0714
420204,下陆区,4,420200,0714
420205,铁山区,4,420200,0714
420222,阳新县,4,420200,0714
420281,大冶市,4,420200,0714
420302,茅箭区,4,420300,0719
420303,张湾区,4,420300,0719
420304,郧阳区,4,420300,0719
420322,郧西县,4,420300,0719
420323,竹山县,4,420300,0719
420324,竹溪县,4,420300,0719
420325,房县,4,420300,0719
420381,丹江口市,4,420300,0719
420502,西陵区,4,420500,0717
